会社名称,路線名称,どこからどこまで,行き方面,帰り方面,バス停名称,url,緯度,経度,同じバス停
神奈川中央交通,藤１５,藤沢駅北口～湘南ライフタウン,湘南ライフタウン方面,藤沢駅北口方面,羽根沢,https://mb.jorudan.co.jp//os/bus/1403/stop/61768.html,35.36424389,139.4405339,
神奈川中央交通,藤１５,藤沢駅北口～湘南ライフタウン,湘南ライフタウン方面,藤沢駅北口方面,城下,https://mb.jorudan.co.jp//os/bus/1403/stop/61349.html,35.35977778,139.4491969,
神奈川中央交通,藤１５,藤沢駅北口～湘南ライフタウン,湘南ライフタウン方面,藤沢駅北口方面,明治小学校前,https://mb.jorudan.co.jp//os/bus/1403/stop/59623.html,35.3486575,139.4592536,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,新町三丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/59229.html,35.33766083,139.4605378,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,新町二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58709.html,35.33741194,139.4554208,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,新町一丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/59283.html,35.33720083,139.4527808,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,辻堂駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/61485.html,35.33705972,139.4466339,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,辻堂駅西口［北側］,https://mb.jorudan.co.jp//os/bus/1403/stop/229924.html,35.337165,139.4431589,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,小和田小学校,https://mb.jorudan.co.jp//os/bus/1403/stop/61360.html,35.34247,139.4371097,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,幼稚園前［茅ヶ崎市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229537.html,35.34144611,139.4354592,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,菱沼団地入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61422.html,35.3411225,139.4321036,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,菱沼二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/60668.html,35.34107444,139.4295519,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,松林,https://mb.jorudan.co.jp//os/bus/1403/stop/58822.html,35.34135361,139.4265567,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,藤沢駅北口方面,茅ヶ崎駅方面,松林二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58209.html,35.34129389,139.4230703,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,ソニー前,https://mb.jorudan.co.jp//os/bus/1403/stop/60045.html,35.33997028,139.4627933,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,新町三丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/60151.html,35.33816972,139.4630517,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,新町二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/59229.html,35.33766083,139.4605378,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,新町一丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58709.html,35.33741194,139.4554208,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,辻堂駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/59283.html,35.33720083,139.4527808,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,辻堂駅西口［北側］,https://mb.jorudan.co.jp//os/bus/1403/stop/61485.html,35.33705972,139.4466339,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,東小和田,https://mb.jorudan.co.jp//os/bus/1403/stop/229924.html,35.337165,139.4431589,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,小和田小学校,https://mb.jorudan.co.jp//os/bus/1403/stop/60743.html,35.34096083,139.4384689,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,幼稚園前［茅ヶ崎市］,https://mb.jorudan.co.jp//os/bus/1403/stop/61360.html,35.34247,139.4371097,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,菱沼団地入口,https://mb.jorudan.co.jp//os/bus/1403/stop/229537.html,35.34144611,139.4354592,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,菱沼二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/61422.html,35.3411225,139.4321036,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,松林,https://mb.jorudan.co.jp//os/bus/1403/stop/60668.html,35.34107444,139.4295519,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,松林二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58822.html,35.34135361,139.4265567,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,室田一丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58209.html,35.34129389,139.4230703,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,室田小学校入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61653.html,35.34289278,139.4219522,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,室田,https://mb.jorudan.co.jp//os/bus/1403/stop/59801.html,35.34502778,139.4209619,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,高田三丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/59759.html,35.34513806,139.4192092,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,ニュータウン中央,https://mb.jorudan.co.jp//os/bus/1403/stop/58235.html,35.34311778,139.4180908,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,ニュータウン入口,https://mb.jorudan.co.jp//os/bus/1403/stop/229648.html,35.34263139,139.4143242,
神奈川中央交通,藤２１,茅ヶ崎駅～藤沢駅北口,茅ヶ崎駅方面,藤沢駅北口方面,市立病院［茅ヶ崎市］,https://mb.jorudan.co.jp//os/bus/1403/stop/230057.html,35.34263278,139.4117989,
神奈川中央交通,藤３４,藤沢駅北口～湘南台駅西口,湘南台駅西口方面,藤沢駅北口方面,東京ラヂエーター前,https://mb.jorudan.co.jp//os/bus/1403/stop/179610.html,35.38461,139.4481208,
神奈川中央交通,藤３４,藤沢駅北口～湘南台駅西口,湘南台駅西口方面,藤沢駅北口方面,プレス工業前,https://mb.jorudan.co.jp//os/bus/1403/stop/59804.html,35.382295,139.4493919,
神奈川中央交通,藤３４,藤沢駅北口～湘南台駅西口,湘南台駅西口方面,藤沢駅北口方面,石川,https://mb.jorudan.co.jp//os/bus/1403/stop/60644.html,35.37687278,139.452255,
神奈川中央交通,藤３４,藤沢駅北口～湘南台駅西口,湘南台駅西口方面,藤沢駅北口方面,五反田［藤沢市］,https://mb.jorudan.co.jp//os/bus/1403/stop/230100.html,35.37050056,139.4523472,
神奈川中央交通,藤３４,藤沢駅北口～湘南台駅西口,湘南台駅西口方面,藤沢駅北口方面,遊行通り四丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58246.html,35.34205194,139.48876,
神奈川中央交通,藤３４,藤沢駅北口～湘南台駅西口,湘南台駅西口方面,藤沢駅北口方面,藤沢駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/60735.html,35.33935056,139.4879481,
神奈川中央交通,藤３４,藤沢駅北口～湘南台駅西口,藤沢駅北口方面,湘南台駅西口方面,本町消防出張所前,https://mb.jorudan.co.jp//os/bus/1403/stop/58263.html,35.34684,139.4787089,
神奈川中央交通,藤３４,藤沢駅北口～湘南台駅西口,藤沢駅北口方面,湘南台駅西口方面,藤沢駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/58246.html,35.34205194,139.48876,
神奈川中央交通,藤３４：南仲通り経由,湘南台駅西口～藤沢駅北口,藤沢駅北口方面,湘南台駅西口方面,藤沢駅北口,https://mb.jorudan.co.jp//os/bus/1403/stop/60735.html,None,None,
神奈川中央交通,藤３５,藤沢駅北口～荏原工業団地,荏原工業団地方面,藤沢駅北口方面,荏原工業団地,https://mb.jorudan.co.jp//os/bus/1403/stop/60954.html,35.35854056,139.4663828,
神奈川中央交通,藤３５,藤沢駅北口～荏原工業団地,荏原工業団地方面,藤沢駅北口方面,修道院前,https://mb.jorudan.co.jp//os/bus/1403/stop/229803.html,35.3548975,139.4685025,
神奈川中央交通,藤３５,藤沢駅北口～荏原工業団地,荏原工業団地方面,藤沢駅北口方面,修道院下,https://mb.jorudan.co.jp//os/bus/1403/stop/229643.html,35.35256083,139.4721658,
神奈川中央交通,藤３５,藤沢駅北口～荏原工業団地,荏原工業団地方面,藤沢駅北口方面,伊勢山入口,https://mb.jorudan.co.jp//os/bus/1403/stop/60907.html,35.34995972,139.4748158,
神奈川中央交通,藤３６,藤沢駅北口～善行駅,善行駅方面,藤沢駅北口方面,善行大橋,https://mb.jorudan.co.jp//os/bus/1403/stop/60149.html,35.35990722,139.4711106,
神奈川中央交通,藤３６,藤沢駅北口～善行駅,善行駅方面,藤沢駅北口方面,善行南,https://mb.jorudan.co.jp//os/bus/1403/stop/61606.html,35.35871472,139.4723089,
神奈川中央交通,藤３６,藤沢駅北口～善行駅,善行駅方面,藤沢駅北口方面,善行,https://mb.jorudan.co.jp//os/bus/1403/stop/58436.html,35.35558583,139.47353,
神奈川中央交通,藤３６,藤沢駅北口～善行駅,善行駅方面,藤沢駅北口方面,花の木,https://mb.jorudan.co.jp//os/bus/1403/stop/60638.html,35.35178361,139.4740356,
神奈川中央交通,藤３８,藤沢駅北口～老人センター［藤沢市］,老人センター［藤沢市］方面,藤沢駅北口方面,観音坂下,https://mb.jorudan.co.jp//os/bus/1403/stop/58679.html,35.35198556,139.4618086,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,大六天,https://mb.jorudan.co.jp//os/bus/1403/stop/60735.html,35.33944167,139.4878953,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,舟地蔵,https://mb.jorudan.co.jp//os/bus/1403/stop/61839.html,35.33954278,139.4840689,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,城下,https://mb.jorudan.co.jp//os/bus/1403/stop/59776.html,35.34062083,139.4814886,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,小糸,https://mb.jorudan.co.jp//os/bus/1403/stop/61350.html,35.343255,139.4817208,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,大庭小学校,https://mb.jorudan.co.jp//os/bus/1403/stop/58544.html,35.34391889,139.4812139,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,羽根沢,https://mb.jorudan.co.jp//os/bus/1403/stop/230013.html,35.34524667,139.4799128,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,湘南カントリークラブ前,https://mb.jorudan.co.jp//os/bus/1403/stop/58263.html,35.34684,139.4787089,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,堤羽根沢,https://mb.jorudan.co.jp//os/bus/1403/stop/230118.html,35.34697611,139.4759578,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,ライフタウン入口,https://mb.jorudan.co.jp//os/bus/1403/stop/58332.html,35.34663278,139.47303,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,丸山大辻,https://mb.jorudan.co.jp//os/bus/1403/stop/60343.html,35.34711694,139.469805,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,大辻,https://mb.jorudan.co.jp//os/bus/1403/stop/59677.html,35.34810611,139.4665828,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,小出一本松,https://mb.jorudan.co.jp//os/bus/1403/stop/60453.html,35.34663472,139.4626617,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,湘南ライフタウン,https://mb.jorudan.co.jp//os/bus/1403/stop/58668.html,35.3472225,139.4613753,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,遠藤中原,https://mb.jorudan.co.jp//os/bus/1403/stop/59623.html,35.3486575,139.4592536,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,遠藤松原,https://mb.jorudan.co.jp//os/bus/1403/stop/60854.html,35.35345,139.4542319,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,市営住宅前［藤沢市］,https://mb.jorudan.co.jp//os/bus/1403/stop/61145.html,35.35901889,139.4530319,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,遠藤北原,https://mb.jorudan.co.jp//os/bus/1403/stop/61349.html,35.35977778,139.4491969,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,秋葉台小学校,https://mb.jorudan.co.jp//os/bus/1403/stop/61625.html,35.36095583,139.4449519,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,遠藤［藤沢市］,https://mb.jorudan.co.jp//os/bus/1403/stop/58432.html,35.36439778,139.4456128,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,南大山,https://mb.jorudan.co.jp//os/bus/1403/stop/61768.html,35.36424389,139.4405339,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,工業団地入口［藤沢市］,https://mb.jorudan.co.jp//os/bus/1403/stop/61783.html,35.36492278,139.4364547,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,北警察署前［藤沢市］,https://mb.jorudan.co.jp//os/bus/1403/stop/61480.html,35.36681278,139.4342333,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,円行上庭,https://mb.jorudan.co.jp//os/bus/1403/stop/59017.html,35.36873278,139.4316328,
神奈川中央交通,藤３９,湘南台駅西口～藤沢駅北口,大六天方面,湘南台駅西口方面,湘南台駅西口,https://mb.jorudan.co.jp//os/bus/1403/stop/60099.html,35.3701975,139.4288667,
神奈川中央交通,藤５１,藤沢駅北口～湘南台駅東口,湘南台駅東口方面,藤沢駅北口方面,俣野原,https://mb.jorudan.co.jp//os/bus/1403/stop/61566.html,35.37636972,139.4840214,
神奈川中央交通,藤５１,藤沢駅北口～湘南台駅東口,湘南台駅東口方面,藤沢駅北口方面,新田,https://mb.jorudan.co.jp//os/bus/1403/stop/58929.html,35.36918972,139.4830758,
神奈川中央交通,藤５１,藤沢駅北口～湘南台駅東口,湘南台駅東口方面,藤沢駅北口方面,亀井野団地入口,https://mb.jorudan.co.jp//os/bus/1403/stop/59076.html,35.36527778,139.4815269,
神奈川中央交通,藤５１,藤沢駅北口～湘南台駅東口,湘南台駅東口方面,藤沢駅北口方面,藤沢翔陵高校前,https://mb.jorudan.co.jp//os/bus/1403/stop/58606.html,35.35998278,139.4787386,
神奈川中央交通,藤５１,藤沢駅北口～湘南台駅東口,湘南台駅東口方面,藤沢駅北口方面,聖園女学院前,https://mb.jorudan.co.jp//os/bus/1403/stop/59629.html,35.35550583,139.4781019,
神奈川中央交通,藤５１,藤沢駅北口～湘南台駅東口,湘南台駅東口方面,藤沢駅北口方面,白旗神社前,https://mb.jorudan.co.jp//os/bus/1403/stop/59142.html,35.34955361,139.4787356,
神奈川中央交通,藤５４,俣野公園・横浜薬大前～藤沢駅北口,俣野公園・横浜薬大前方面,藤沢駅北口方面,横浜医療センター前,https://mb.jorudan.co.jp//os/bus/1403/stop/229750.html,35.37766611,139.5059208,
神奈川中央交通,藤５４,俣野公園・横浜薬大前～藤沢駅北口,俣野公園・横浜薬大前方面,藤沢駅北口方面,横浜薬大南門,https://mb.jorudan.co.jp//os/bus/1403/stop/230132.html,35.38127611,139.5027533,
神奈川中央交通,藤５４,俣野公園・横浜薬大前～藤沢駅北口,俣野公園・横浜薬大前方面,藤沢駅北口方面,俣野公園・横浜薬大前,https://mb.jorudan.co.jp//os/bus/1403/stop/61384.html,35.38314222,139.4976397,
神奈川中央交通,藤５５,横浜医療センター～藤沢駅北口,横浜医療センター方面,藤沢駅北口方面,横浜医療センター,https://mb.jorudan.co.jp//os/bus/1403/stop/59558.html,35.37886389,139.5046989,
神奈川中央交通,藤５６,藤沢駅北口～聖母の園前,聖母の園前方面,藤沢駅北口方面,聖母の園前,https://mb.jorudan.co.jp//os/bus/1403/stop/60232.html,None,None,
神奈川中央交通,藤５８,藤沢駅北口～六会日大前駅,六会日大前駅方面,藤沢駅北口方面,六会日大前駅,https://mb.jorudan.co.jp//os/bus/1403/stop/59236.html,35.383575,139.4715194,
神奈川中央交通,藤５８,藤沢駅北口～六会日大前駅,六会日大前駅方面,藤沢駅北口方面,六会市民センター入口,https://mb.jorudan.co.jp//os/bus/1403/stop/59031.html,35.38344583,139.4736069,
神奈川中央交通,藤６０,藤沢駅北口～村岡,藤沢駅北口方面,藤沢駅北口方面,赤坂下,https://mb.jorudan.co.jp//os/bus/1403/stop/60697.html,35.343025,139.4965739,
神奈川中央交通,藤６０,藤沢駅北口～村岡,藤沢駅北口方面,藤沢駅北口方面,ふじがおか幼稚園前,https://mb.jorudan.co.jp//os/bus/1403/stop/61177.html,35.34758,139.4947708,
神奈川中央交通,藤６０,藤沢駅北口～村岡,藤沢駅北口方面,藤沢駅北口方面,村岡,https://mb.jorudan.co.jp//os/bus/1403/stop/58391.html,35.34134,139.4976558,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,辻堂駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/59397.html,35.33662694,139.4474617,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,のぞみ学園前,https://mb.jorudan.co.jp//os/bus/1403/stop/59749.html,35.32493861,139.4405997,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,茅ヶ崎学園入口,https://mb.jorudan.co.jp//os/bus/1403/stop/60677.html,35.32348111,139.4372247,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,東浜須賀,https://mb.jorudan.co.jp//os/bus/1403/stop/59647.html,35.32498389,139.4380258,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,富士見町［茅ヶ崎市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229665.html,35.32550278,139.4348231,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,平和学園前,https://mb.jorudan.co.jp//os/bus/1403/stop/59347.html,35.32552194,139.4323269,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,浜須賀入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61542.html,35.32546,139.4304019,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,平和町,https://mb.jorudan.co.jp//os/bus/1403/stop/61247.html,35.325255,139.4266258,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,松が丘二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58265.html,35.32524028,139.4231058,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,東海岸北五丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58656.html,35.3250225,139.4190703,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,東海岸二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58721.html,35.32485694,139.4112008,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,辻堂駅南口方面,茅ヶ崎駅南口方面,茅ヶ崎駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/61830.html,35.32999556,139.4069231,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,東浜須賀,https://mb.jorudan.co.jp//os/bus/1403/stop/60677.html,35.32348111,139.4372247,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,富士見町［茅ヶ崎市］,https://mb.jorudan.co.jp//os/bus/1403/stop/59647.html,35.32498389,139.4380258,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,平和学園前,https://mb.jorudan.co.jp//os/bus/1403/stop/229665.html,35.32550278,139.4348231,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,浜須賀入口,https://mb.jorudan.co.jp//os/bus/1403/stop/59347.html,35.32552194,139.4323269,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,平和町,https://mb.jorudan.co.jp//os/bus/1403/stop/61542.html,35.32546,139.4304019,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,松が丘二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/61247.html,35.325255,139.4266258,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,東海岸北五丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58265.html,35.32524028,139.4231058,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,駐在所前,https://mb.jorudan.co.jp//os/bus/1403/stop/58656.html,35.3250225,139.4190703,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,東海岸二丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/229657.html,35.32575,139.4147369,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,会館前［茅ヶ崎市］,https://mb.jorudan.co.jp//os/bus/1403/stop/58721.html,35.32485694,139.4112008,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,幸町［茅ヶ崎市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229972.html,35.32470889,139.4092411,
神奈川中央交通,辻０２,茅ヶ崎駅南口～辻堂駅南口,茅ヶ崎駅南口方面,辻堂駅南口方面,茅ヶ崎駅南口,https://mb.jorudan.co.jp//os/bus/1403/stop/230042.html,35.32743389,139.4078919,
神奈川中央交通,辻０３,辻堂駅南口～辻堂団地,辻堂団地方面,辻堂駅南口方面,辻堂団地西,https://mb.jorudan.co.jp//os/bus/1403/stop/187220.html,35.32437278,139.4420539,
神奈川中央交通,辻０３,辻堂駅南口～辻堂団地,辻堂団地方面,辻堂駅南口方面,辻堂西海岸,https://mb.jorudan.co.jp//os/bus/1403/stop/61342.html,35.32333694,139.4414228,
神奈川中央交通,辻０３,辻堂駅南口～辻堂団地,辻堂団地方面,辻堂駅南口方面,西海岸３丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/60812.html,35.32278194,139.4438389,
神奈川中央交通,辻０３,辻堂駅南口～辻堂団地,辻堂団地方面,辻堂駅南口方面,交通公園前,https://mb.jorudan.co.jp//os/bus/1403/stop/61241.html,35.32269083,139.4458619,
神奈川中央交通,辻０３,辻堂駅南口～辻堂団地,辻堂団地方面,辻堂駅南口方面,辻堂海浜公園入口,https://mb.jorudan.co.jp//os/bus/1403/stop/61044.html,35.32266278,139.447345,
神奈川中央交通,辻０３,辻堂駅南口～辻堂団地,辻堂団地方面,辻堂駅南口方面,高砂［藤沢市］,https://mb.jorudan.co.jp//os/bus/1403/stop/229915.html,35.32804889,139.4475156,
神奈川中央交通,辻０３,辻堂駅南口～辻堂団地,辻堂団地方面,辻堂駅南口方面,久根下公園前,https://mb.jorudan.co.jp//os/bus/1403/stop/60710.html,35.33079083,139.4473378,
神奈川中央交通,辻０５,辻堂駅南口～東海岸北五丁目,東海岸北五丁目方面,辻堂駅南口方面,東海岸北五丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/58656.html,None,None,
神奈川中央交通,辻０７,辻堂駅北口～赤羽根,赤羽根方面,辻堂駅北口方面,赤羽根,https://mb.jorudan.co.jp//os/bus/1403/stop/61534.html,35.34907278,139.4197639,
神奈川中央交通,辻０７,辻堂駅北口～赤羽根,赤羽根方面,辻堂駅北口方面,中赤羽根,https://mb.jorudan.co.jp//os/bus/1403/stop/60271.html,35.34764778,139.4233139,
神奈川中央交通,辻０７,辻堂駅北口～赤羽根,赤羽根方面,辻堂駅北口方面,松林ケアセンター前,https://mb.jorudan.co.jp//os/bus/1403/stop/59013.html,35.34702,139.4286378,
神奈川中央交通,辻０７,辻堂駅北口～赤羽根,赤羽根方面,辻堂駅北口方面,菱沼一丁目,https://mb.jorudan.co.jp//os/bus/1403/stop/59927.html,35.34645472,139.4313881,
神奈川中央交通,辻０７,辻堂駅北口～赤羽根,赤羽根方面,辻堂駅北口方面,六図,https://mb.jorudan.co.jp//os/bus/1403/stop/61216.html,35.34692389,139.4389578,
神奈川中央交通,辻０７,辻堂駅北口～赤羽根,赤羽根方面,辻堂駅北口方面,城南,https://mb.jorudan.co.jp//os/bus/1403/stop/58381.html,35.34723583,139.4442239,
