"路線ID","バス会社ID","バス停ID","バス停名称","路線名称"
76,432,1044,"西分(東京都)","梅76(北小曽木-上成木)[都営バス]"
76,432,1045,"青梅総合高校入口","梅76(北小曽木-上成木)[都営バス]"
76,432,1125,"青梅総合高校前","梅76(北小曽木-上成木)[都営バス]"
76,432,1126,"東青梅駅前〔都営〕","梅76(北小曽木-上成木)[都営バス]"
76,432,1127,"青梅市役所前","梅76(北小曽木-上成木)[都営バス]"
76,432,1133,"六万公園前","梅76(北小曽木-上成木)[都営バス]"
76,432,1134,"東青梅駅北口","梅76(北小曽木-上成木)[都営バス]"
76,432,1135,"東青梅","梅76(北小曽木-上成木)[都営バス]"
76,432,1136,"青梅第四小学校前","梅76(北小曽木-上成木)[都営バス]"
76,432,1137,"根ヶ布","梅76(北小曽木-上成木)[都営バス]"
76,432,1138,"諏訪神社前(青梅市)","梅76(北小曽木-上成木)[都営バス]"
76,432,1139,"多摩団地前","梅76(北小曽木-上成木)[都営バス]"
76,432,1140,"聖明福祉協会前","梅76(北小曽木-上成木)[都営バス]"
76,432,1141,"柳川(東京都)","梅76(北小曽木-上成木)[都営バス]"
76,432,1194,"北小曽木","梅76(北小曽木-上成木)[都営バス]"
76,432,1206,"赤仁田(東京都)","梅76(北小曽木-上成木)[都営バス]"
76,432,1207,"蜆沢","梅76(北小曽木-上成木)[都営バス]"
76,432,1143,"黒沢(東京都)","梅76(北小曽木-上成木)[都営バス]"
76,432,1195,"坂下(青梅市)","梅76(北小曽木-上成木)[都営バス]"
76,432,1196,"成木市民センター前","梅76(北小曽木-上成木)[都営バス]"
76,432,1197,"柏木(東京都)","梅76(北小曽木-上成木)[都営バス]"
76,432,1198,"成木五丁目自治会館前","梅76(北小曽木-上成木)[都営バス]"
76,432,1199,"久道","梅76(北小曽木-上成木)[都営バス]"
76,432,1200,"滝成","梅76(北小曽木-上成木)[都営バス]"
76,432,1201,"梅ヶ平","梅76(北小曽木-上成木)[都営バス]"
76,432,1202,"小ヶ井橋","梅76(北小曽木-上成木)[都営バス]"
76,432,1203,"高土戸","梅76(北小曽木-上成木)[都営バス]"
76,432,1204,"大指","梅76(北小曽木-上成木)[都営バス]"
76,432,1205,"上成木","梅76(北小曽木-上成木)[都営バス]"
77,432,989,"青梅駅前","梅77丁[都営バス]"
77,432,1042,"住吉神社前(東京都)","梅77丁[都営バス]"
77,432,1043,"西分二丁目","梅77丁[都営バス]"
77,432,1044,"西分(東京都)","梅77丁[都営バス]"
77,432,1045,"青梅総合高校入口","梅77丁[都営バス]"
77,432,1125,"青梅総合高校前","梅77丁[都営バス]"
77,432,1126,"東青梅駅前〔都営〕","梅77丁[都営バス]"
77,432,1208,"青梅市役所前","梅77丁[都営バス]"
77,432,1209,"東青梅四丁目","梅77丁[都営バス]"
77,432,1210,"総合病院前(東京都)","梅77丁[都営バス]"
77,432,1211,"河辺駅南口","梅77丁[都営バス]"
78,432,1126,"東青梅駅前〔都営〕","梅77丙[都営バス]"
78,432,1208,"青梅市役所前","梅77丙[都営バス]"
78,432,1212,"千ヶ瀬四丁目","梅77丙[都営バス]"
78,432,1213,"千ヶ瀬五丁目","梅77丙[都営バス]"
78,432,1214,"千ヶ瀬","梅77丙[都営バス]"
78,432,1215,"長渕七丁目","梅77丙[都営バス]"
78,432,1216,"駒木町","梅77丙[都営バス]"
78,432,1217,"郷土博物館入口(青梅市)","梅77丙[都営バス]"
78,432,1218,"駒木町三丁目","梅77丙[都営バス]"
78,432,1034,"万年橋(青梅市)","梅77丙[都営バス]"
78,432,1035,"大柳(青梅市)","梅77丙[都営バス]"
78,432,1036,"滝の上(東京都)","梅77丙[都営バス]"
78,432,1037,"仲町(青梅市)","梅77丙[都営バス]"
78,432,1038,"青梅駅前","梅77丙[都営バス]"
79,432,989,"青梅駅前","梅77乙[都営バス]"
79,432,1042,"住吉神社前(東京都)","梅77乙[都営バス]"
79,432,1214,"千ヶ瀬","梅77乙[都営バス]"
79,432,1215,"長渕七丁目","梅77乙[都営バス]"
79,432,1216,"駒木町","梅77乙[都営バス]"
79,432,1217,"郷土博物館入口(青梅市)","梅77乙[都営バス]"
79,432,1218,"駒木町三丁目","梅77乙[都営バス]"
79,432,1034,"万年橋(青梅市)","梅77乙[都営バス]"
79,432,1035,"大柳(青梅市)","梅77乙[都営バス]"
79,432,1036,"滝の上(東京都)","梅77乙[都営バス]"
79,432,1037,"仲町(青梅市)","梅77乙[都営バス]"
79,432,989,"青梅駅前","梅77乙[都営バス]"
80,432,1128,"河辺駅北口","梅77甲[都営バス]"
80,432,1129,"河辺駅入口","梅77甲[都営バス]"
80,432,1130,"霞台第二住宅","梅77甲[都営バス]"
80,432,1219,"野上(東京都)","梅77甲[都営バス]"
80,432,1220,"JA西東京前","梅77甲[都営バス]"
80,432,1221,"大門市民センター前","梅77甲[都営バス]"
80,432,1222,"霞橋(東京都)","梅77甲[都営バス]"
80,432,1223,"慶友病院前","梅77甲[都営バス]"
80,432,1224,"塩船観音入口〔都営バス〕","梅77甲[都営バス]"
80,432,1225,"吹上中学校入口","梅77甲[都営バス]"
80,432,1226,"吹上(青梅市)","梅77甲[都営バス]"
80,432,1227,"宗泉寺(東京都)","梅77甲[都営バス]"
80,432,1228,"吹上しょうぶ公園入口","梅77甲[都営バス]"
80,432,1229,"妙光院","梅77甲[都営バス]"
80,432,1230,"光明寺下","梅77甲[都営バス]"
80,432,1151,"青梅第四小学校前","梅77甲[都営バス]"
80,432,1152,"東青梅","梅77甲[都営バス]"
80,432,1158,"青梅総合高校入口","梅77甲[都営バス]"
80,432,1159,"西分(東京都)","梅77甲[都営バス]"
80,432,1160,"西分二丁目","梅77甲[都営バス]"
80,432,1161,"住吉神社前(東京都)","梅77甲[都営バス]"
80,432,989,"青梅駅前","梅77甲[都営バス]"
80,432,990,"仲町(青梅市)","梅77甲[都営バス]"
80,432,1162,"上町(青梅市)","梅77甲[都営バス]"
80,432,1124,"青梅車庫前","梅77甲[都営バス]"
80,432,1163,"青梅車庫","梅77甲[都営バス]"
80,432,1164,"多摩高校前","梅77甲[都営バス]"
80,432,1165,"青梅第一中学校前","梅77甲[都営バス]"
80,432,1121,"裏宿町","梅77甲[都営バス]"
81,432,1229,"妙光院","梅77甲折返[都営バス]"
81,432,1231,"城前橋(東京都)","梅77甲折返[都営バス]"
81,432,1232,"山城橋","梅77甲折返[都営バス]"
81,432,1048,"東青梅三丁目","梅77甲折返[都営バス]"
81,432,1049,"東青梅五丁目","梅77甲折返[都営バス]"
81,432,1153,"霞台第二住宅","梅77甲折返[都営バス]"
81,432,1154,"河辺駅入口","梅77甲折返[都営バス]"
81,432,1128,"河辺駅北口","梅77甲折返[都営バス]"
82,432,1233,"新橋(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1234,"銀座西六丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1235,"銀座四丁目(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1236,"築地(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1237,"築地三丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,610,"築地六丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1238,"勝どき橋南詰","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1239,"勝どき駅前","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,863,"月島三丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1240,"月島第一小学校前","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,864,"月島四丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,865,"晴海トリトンスクエア中央","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,866,"晴海一丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,867,"春海橋","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,868,"IHI前(江東区)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,869,"豊洲二丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1241,"豊洲駅前","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1242,"豊洲四丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1243,"枝川(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1244,"枝川一丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1245,"枝川二丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1246,"塩浜二丁目(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1247,"塩浜橋(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1248,"木場六丁目ギャザリア前","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1249,"木場駅前","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1250,"木場三丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1251,"木場四丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1252,"木場公園","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1253,"東京都現代美術館前","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1254,"白河(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1255,"森下五丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1256,"菊川駅前(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1257,"立川(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1258,"緑三丁目(東京都)","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1259,"亀沢四丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1260,"石原三丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1261,"本所四丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1262,"東駒形三丁目","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,12,"本所吾妻橋","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,1263,"言問橋","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
82,432,48,"とうきょうスカイツリー駅前","業10(新橋-とうきょうスカイツリー駅前)[都営バス]"
83,432,869,"豊洲二丁目","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,870,"豊洲駅前","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,871,"深川五中前","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,872,"東雲橋交差点","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,873,"東雲一丁目","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,874,"深川車庫入口","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,876,"東雲都橋","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,1264,"東雲小学校前","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,820,"東雲二丁目","業10(豊洲二丁目-深川車庫前)[都営バス]"
83,432,875,"深川車庫前","業10(豊洲二丁目-深川車庫前)[都営バス]"
84,432,1265,"豊洲四丁目","業10(豊洲四丁目-深川車庫前)[都営バス]"
84,432,870,"豊洲駅前","業10(豊洲四丁目-深川車庫前)[都営バス]"
84,432,871,"深川五中前","業10(豊洲四丁目-深川車庫前)[都営バス]"
84,432,872,"東雲橋交差点","業10(豊洲四丁目-深川車庫前)[都営バス]"
84,432,873,"東雲一丁目","業10(豊洲四丁目-深川車庫前)[都営バス]"
84,432,888,"深川車庫入口","業10(豊洲四丁目-深川車庫前)[都営バス]"
84,432,875,"深川車庫前","業10(豊洲四丁目-深川車庫前)[都営バス]"
85,432,138,"小滝橋車庫前","橋63[都営バス]"
85,432,1266,"新宿消防署","橋63[都営バス]"
85,432,1267,"大久保駅前(東京都)","橋63[都営バス]"
85,432,1268,"新大久保駅前","橋63[都営バス]"
85,432,1269,"大久保二丁目(東京都)","橋63[都営バス]"
85,432,1270,"大久保通り","橋63[都営バス]"
85,432,545,"都営戸山ハイツ前","橋63[都営バス]"
85,432,546,"新宿ここ・から広場前","橋63[都営バス]"
85,432,547,"国立国際医療研究センター前","橋63[都営バス]"
85,432,548,"戸山町","橋63[都営バス]"
85,432,1271,"若松町(東京都)","橋63[都営バス]"
85,432,1272,"牛込柳町駅前","橋63[都営バス]"
85,432,1273,"山伏町","橋63[都営バス]"
85,432,1274,"牛込北町","橋63[都営バス]"
85,432,1275,"納戸町","橋63[都営バス]"
85,432,1276,"市谷田町","橋63[都営バス]"
85,432,1277,"市ヶ谷駅前","橋63[都営バス]"
85,432,1278,"番町(東京都)","橋63[都営バス]"
85,432,1279,"麹町四丁目","橋63[都営バス]"
85,432,1280,"平河町二丁目","橋63[都営バス]"
85,432,1281,"永田町(東京都)","橋63[都営バス]"
85,432,1282,"国会議事堂前〔都営バス〕","橋63[都営バス]"
85,432,1283,"霞が関(東京都)","橋63[都営バス]"
85,432,1284,"経済産業省前","橋63[都営バス]"
85,432,1285,"内幸町","橋63[都営バス]"
85,432,1286,"新橋駅前","橋63[都営バス]"
86,432,1287,"目黒駅前","橋86[都営バス]"
86,432,432,"上大崎","橋86[都営バス]"
86,432,1288,"白金台五丁目","橋86[都営バス]"
86,432,1289,"東大医科研病院西門","橋86[都営バス]"
86,432,1290,"白金六丁目","橋86[都営バス]"
86,432,1291,"恵比寿三丁目","橋86[都営バス]"
86,432,1292,"天現寺橋","橋86[都営バス]"
86,432,1293,"広尾駅前[広尾橋]","橋86[都営バス]"
86,432,1294,"愛育クリニック前","橋86[都営バス]"
86,432,1295,"元麻布二丁目","橋86[都営バス]"
86,432,1296,"仙台坂上","橋86[都営バス]"
86,432,1297,"仙台坂下","橋86[都営バス]"
86,432,1298,"二ノ橋(港区)","橋86[都営バス]"
86,432,382,"麻布十番駅前","橋86[都営バス]"
86,432,383,"中ノ橋(港区)","橋86[都営バス]"
86,432,1299,"赤羽橋駅前","橋86[都営バス]"
86,432,1300,"赤羽橋交差点","橋86[都営バス]"
86,432,1301,"東麻布一丁目","橋86[都営バス]"
86,432,1302,"虎ノ門五丁目","橋86[都営バス]"
86,432,1303,"神谷町駅前","橋86[都営バス]"
86,432,1304,"御成門","橋86[都営バス]"
86,432,1305,"東京タワー〔都道沿い〕","橋86[都営バス]"
86,432,1306,"東京タワー〔構内〕","橋86[都営バス]"
86,432,1307,"新橋六丁目","橋86[都営バス]"
86,432,1308,"新橋五丁目","橋86[都営バス]"
86,432,1309,"新橋駅前","橋86[都営バス]"
87,432,1310,"練馬車庫前","池65[都営バス]"
87,432,1311,"桜台駅前","池65[都営バス]"
87,432,1312,"豊玉北四丁目","池65[都営バス]"
87,432,1313,"豊玉中二丁目〔都営バス〕","池65[都営バス]"
87,432,1314,"豊玉中一丁目","池65[都営バス]"
87,432,1315,"合同住宅前","池65[都営バス]"
87,432,1316,"江古田三丁目","池65[都営バス]"
87,432,1317,"江古田二丁目","池65[都営バス]"
87,432,1318,"江古田一丁目","池65[都営バス]"
87,432,1319,"哲学堂","池65[都営バス]"
87,432,1320,"西落合一丁目","池65[都営バス]"
87,432,1321,"落合南長崎駅前","池65[都営バス]"
87,432,1322,"南長崎三丁目","池65[都営バス]"
87,432,1323,"南長崎二丁目","池65[都営バス]"
87,432,1324,"目白五丁目","池65[都営バス]"
87,432,1325,"聖母病院入口","池65[都営バス]"
87,432,1326,"下落合四丁目","池65[都営バス]"
87,432,1327,"下落合三丁目","池65[都営バス]"
87,432,1328,"目白駅前","池65[都営バス]"
87,432,1329,"目白警察署前","池65[都営バス]"
87,432,1330,"千登世橋","池65[都営バス]"
87,432,1331,"南池袋一丁目","池65[都営バス]"
87,432,1332,"南池袋三丁目","池65[都営バス]"
87,432,1333,"池袋駅東口","池65[都営バス]"
88,432,1334,"池袋サンシャインシティ","池86〔渋谷方面〕[都営バス]"
88,432,1335,"東池袋一丁目〔豊島区役所〕","池86〔渋谷方面〕[都営バス]"
88,432,1336,"池袋駅東口","池86〔渋谷方面〕[都営バス]"
88,432,1337,"南池袋三丁目","池86〔渋谷方面〕[都営バス]"
88,432,1338,"南池袋一丁目","池86〔渋谷方面〕[都営バス]"
88,432,1339,"千登世橋","池86〔渋谷方面〕[都営バス]"
88,432,1340,"学習院下","池86〔渋谷方面〕[都営バス]"
88,432,1341,"早稲田(東京都)","池86〔渋谷方面〕[都営バス]"
88,432,775,"甘泉園公園前","池86〔渋谷方面〕[都営バス]"
88,432,1342,"西早稲田","池86〔渋谷方面〕[都営バス]"
88,432,1343,"高田馬場二丁目","池86〔渋谷方面〕[都営バス]"
88,432,1344,"学習院女子大学前","池86〔渋谷方面〕[都営バス]"
88,432,1345,"早大理工前","池86〔渋谷方面〕[都営バス]"
88,432,1346,"新宿コズミックセンター前","池86〔渋谷方面〕[都営バス]"
88,432,1347,"大久保通り","池86〔渋谷方面〕[都営バス]"
88,432,1348,"東新宿駅前","池86〔渋谷方面〕[都営バス]"
88,432,1349,"日清食品前","池86〔渋谷方面〕[都営バス]"
88,432,1350,"新宿伊勢丹前","池86〔渋谷方面〕[都営バス]"
88,432,1351,"新宿四丁目","池86〔渋谷方面〕[都営バス]"
88,432,1352,"千駄ヶ谷五丁目","池86〔渋谷方面〕[都営バス]"
88,432,1353,"北参道","池86〔渋谷方面〕[都営バス]"
88,432,1354,"千駄ヶ谷小学校前","池86〔渋谷方面〕[都営バス]"
88,432,1355,"神宮前一丁目","池86〔渋谷方面〕[都営バス]"
88,432,1356,"表参道(東京都)","池86〔渋谷方面〕[都営バス]"
88,432,1357,"神宮前六丁目","池86〔渋谷方面〕[都営バス]"
88,432,793,"神南一丁目〔都営バス〕","池86〔渋谷方面〕[都営バス]"
88,432,794,"渋谷駅西口〔都営バス〕","池86〔渋谷方面〕[都営バス]"
88,432,1358,"渋谷駅東口〔都営バス〕","池86〔渋谷方面〕[都営バス]"
89,432,772,"学習院女子大学前","池86〔早稲田方面〕[都営バス]"
89,432,1340,"学習院下","池86〔早稲田方面〕[都営バス]"
89,432,144,"高田馬場二丁目","池86〔早稲田方面〕[都営バス]"
89,432,145,"西早稲田","池86〔早稲田方面〕[都営バス]"
89,432,773,"馬場下町","池86〔早稲田方面〕[都営バス]"
89,432,774,"早大正門","池86〔早稲田方面〕[都営バス]"
89,432,776,"早稲田(東京都)","池86〔早稲田方面〕[都営バス]"
90,432,1359,"東京テレポート駅前","波01[都営バス]"
90,432,659,"東京国際クルーズターミナル駅前","波01[都営バス]"
90,432,1360,"シンボルプロムナード公園前","波01[都営バス]"
90,432,662,"日本科学未来館前","波01[都営バス]"
90,432,661,"東京港湾合同庁舎前","波01[都営バス]"
90,432,660,"テレコムセンター駅前","波01[都営バス]"
90,432,1361,"青海二丁目","波01[都営バス]"
90,432,1362,"環境局中防合同庁舎前","波01[都営バス]"
90,432,1363,"中央防波堤","波01[都営バス]"
91,432,1364,"品川車庫前","浜95[都営バス]"
91,432,456,"東品川一丁目","浜95[都営バス]"
91,432,447,"天王洲橋","浜95[都営バス]"
91,432,448,"楽水橋[品川車庫入口]","浜95[都営バス]"
91,432,449,"食肉市場前(東京都)","浜95[都営バス]"
91,432,1365,"品川駅港南口","浜95[都営バス]"
91,432,1366,"港南一丁目","浜95[都営バス]"
91,432,1367,"芝浦水再生センター前","浜95[都営バス]"
91,432,1368,"高浜橋","浜95[都営バス]"
91,432,1369,"芝浦四丁目","浜95[都営バス]"
91,432,1370,"八千代橋(東京都)","浜95[都営バス]"
91,432,1371,"藻塩橋","浜95[都営バス]"
91,432,1372,"田町駅東口前","浜95[都営バス]"
91,432,1373,"田町駅東口","浜95[都営バス]"
91,432,1374,"芝浦一丁目","浜95[都営バス]"
91,432,1375,"芝浦二丁目","浜95[都営バス]"
91,432,1376,"潮路橋","浜95[都営バス]"
91,432,1377,"海岸三丁目","浜95[都営バス]"
91,432,1378,"海岸二丁目(東京都)","浜95[都営バス]"
91,432,1379,"日の出桟橋入口","浜95[都営バス]"
91,432,1380,"竹芝桟橋入口","浜95[都営バス]"
91,432,1381,"海岸一丁目","浜95[都営バス]"
91,432,1382,"浜松町駅前","浜95[都営バス]"
91,432,1383,"大門駅前","浜95[都営バス]"
91,432,1384,"新橋六丁目","浜95[都営バス]"
91,432,1385,"御成門","浜95[都営バス]"
91,432,1386,"神谷町駅前","浜95[都営バス]"
91,432,1387,"御成門小学校前","浜95[都営バス]"
91,432,1388,"虎ノ門五丁目","浜95[都営バス]"
91,432,1305,"東京タワー〔都道沿い〕","浜95[都営バス]"
91,432,1306,"東京タワー〔構内〕","浜95[都営バス]"
92,432,1389,"門前仲町","海01[都営バス]"
92,432,1390,"越中島","海01[都営バス]"
92,432,1391,"東京海洋大学越中島校舎前","海01[都営バス]"
92,432,1392,"都立三商前","海01[都営バス]"
92,432,1393,"浜園橋","海01[都営バス]"
92,432,1394,"塩浜一丁目","海01[都営バス]"
92,432,1395,"枝川(東京都)","海01[都営バス]"
92,432,1265,"豊洲四丁目","海01[都営バス]"
92,432,870,"豊洲駅前","海01[都営バス]"
92,432,871,"深川五中前","海01[都営バス]"
92,432,872,"東雲橋交差点","海01[都営バス]"
92,432,873,"東雲一丁目","海01[都営バス]"
92,432,874,"深川車庫入口","海01[都営バス]"
92,432,876,"東雲都橋","海01[都営バス]"
92,432,877,"都橋住宅前","海01[都営バス]"
92,432,878,"有明小中学校前","海01[都営バス]"
92,432,879,"かえつ学園西","海01[都営バス]"
92,432,880,"有明二丁目(東京都)","海01[都営バス]"
92,432,881,"有明コロシアム前","海01[都営バス]"
92,432,1396,"有明テニスの森","海01[都営バス]"
92,432,883,"有明一丁目","海01[都営バス]"
92,432,1397,"お台場海浜公園駅前","海01[都営バス]"
92,432,1398,"台場二丁目","海01[都営バス]"
92,432,1399,"フジテレビ前","海01[都営バス]"
92,432,1400,"台場駅前","海01[都営バス]"
92,432,1401,"潮風公園入口","海01[都営バス]"
92,432,1402,"東京国際クルーズターミナル駅前","海01[都営バス]"
92,432,662,"日本科学未来館前","海01[都営バス]"
92,432,661,"東京港湾合同庁舎前","海01[都営バス]"
92,432,660,"テレコムセンター駅前","海01[都営バス]"
92,432,1403,"東京テレポート駅前","海01[都営バス]"
93,432,1404,"阿佐ヶ谷駅前","渋66[都営バス/京王バス]"
93,432,1405,"阿佐ヶ谷南一丁目","渋66[都営バス/京王バス]"
93,432,1406,"杉並区役所前","渋66[都営バス/京王バス]"
93,432,1407,"梅里中央公園入口","渋66[都営バス/京王バス]"
93,432,1408,"西馬橋","渋66[都営バス/京王バス]"
93,432,1409,"新高円寺","渋66[都営バス/京王バス]"
93,432,590,"杉並車庫前","渋66[都営バス/京王バス]"
93,432,591,"高円寺陸橋","渋66[都営バス/京王バス]"
93,432,592,"セシオン杉並前","渋66[都営バス/京王バス]"
93,432,593,"堀ノ内(杉並区)","渋66[都営バス/京王バス]"
93,432,594,"堀ノ内二丁目(杉並区)","渋66[都営バス/京王バス]"
93,432,595,"和田堀橋","渋66[都営バス/京王バス]"
93,432,596,"方南八幡通り","渋66[都営バス/京王バス]"
93,432,597,"釜寺","渋66[都営バス/京王バス]"
93,432,598,"和泉一丁目","渋66[都営バス/京王バス]"
93,432,1410,"代田橋(杉並区)","渋66[都営バス/京王バス]"
93,432,1411,"笹塚二丁目","渋66[都営バス/京王バス]"
93,432,1412,"笹塚駅","渋66[都営バス/京王バス]"
93,432,1413,"幡ヶ谷原町","渋66[都営バス/京王バス]"
93,432,1414,"幡ヶ谷駅","渋66[都営バス/京王バス]"
93,432,1415,"幡代","渋66[都営バス/京王バス]"
93,432,1416,"新国立劇場前","渋66[都営バス/京王バス]"
93,432,1417,"東京オペラシティ南","渋66[都営バス/京王バス]"
93,432,1418,"初台坂上","渋66[都営バス/京王バス]"
93,432,1419,"南初台","渋66[都営バス/京王バス]"
93,432,1420,"初台坂下","渋66[都営バス/京王バス]"
93,432,1421,"八幡下(東京都)","渋66[都営バス/京王バス]"
93,432,1422,"代々木八幡駅入口","渋66[都営バス/京王バス]"
93,432,1423,"富ヶ谷","渋66[都営バス/京王バス]"
93,432,1424,"神山(東京都)","渋66[都営バス/京王バス]"
93,432,1425,"東急百貨店本店前","渋66[都営バス/京王バス]"
93,432,1426,"放送センター西口","渋66[都営バス/京王バス]"
93,432,1427,"宇田川町","渋66[都営バス/京王バス]"
93,432,1428,"西武百貨店前","渋66[都営バス/京王バス]"
93,432,1429,"渋谷駅","渋66[都営バス/京王バス]"
94,432,1430,"渋谷駅前","渋88[都営バス]"
94,432,1431,"渋谷二丁目","渋88[都営バス]"
94,432,1432,"青山学院前","渋88[都営バス]"
94,432,1433,"南青山五丁目","渋88[都営バス]"
94,432,1434,"南青山六丁目","渋88[都営バス]"
94,432,1435,"南青山七丁目","渋88[都営バス]"
94,432,1436,"西麻布","渋88[都営バス]"
94,432,1437,"EXシアター六本木前","渋88[都営バス]"
94,432,1438,"六本木駅前","渋88[都営バス]"
94,432,1439,"六本木五丁目","渋88[都営バス]"
94,432,1440,"麻布台","渋88[都営バス]"
94,432,1302,"虎ノ門五丁目","渋88[都営バス]"
94,432,1441,"神谷町駅前","渋88[都営バス]"
94,432,1442,"虎ノ門三丁目","渋88[都営バス]"
94,432,1443,"虎ノ門二丁目","渋88[都営バス]"
94,432,1444,"虎ノ門","渋88[都営バス]"
94,432,1445,"西新橋一丁目","渋88[都営バス]"
94,432,1446,"新橋駅北口","渋88[都営バス]"
94,432,1447,"新橋駅前","渋88[都営バス]"
95,432,1448,"池袋駅東口","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1449,"池袋駅東口〔10番乗り場〕","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,117,"Hareza池袋","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1450,"上池袋一丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1451,"上池袋三丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1452,"上池袋四丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1453,"堀割(東京都)","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1454,"西巣鴨","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1455,"滝野川三丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1456,"滝野川二丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1457,"飛鳥山","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1458,"王子駅前","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1459,"豊島二丁目(東京都)","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1460,"豊島三丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1461,"豊島四丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1462,"豊島六丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1463,"豊島五丁目団地","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1464,"宮城二丁目","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1465,"宮城小学校前(東京都)","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1466,"宮城都営住宅前","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1467,"江南中学校前","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1468,"みやぎ水再生センター前","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1469,"荒川土手","王40(池袋駅東口-西新井駅前)[都営バス]"
95,432,1470,"荒川土手操車所前","王40(池袋駅東口-西新井駅前)[都営バス]"
